angle; absoluteError; relativeError
-98;94;0;NaN
-98;96;0;NaN
-98;98;0;NaN
-96;-98;0;NaN
-96;-96;0;NaN
-96;-94;0;NaN
-96;-92;0;NaN
-96;-90;9,71445146547012E-17;1
-96;-88;2,22044604925031E-16;1
-96;-86;0;NaN
-96;-84;5,55111512312578E-17;1
-96;-82;0;NaN
-96;-80;0;NaN
-96;-78;0;NaN
-96;-76;5,55111512312578E-17;1
-96;-74;0;NaN
-96;-72;1,11022302462516E-16;1
-96;-70;5,55111512312578E-17;1
-96;-68;0;NaN
-96;-66;2,22044604925031E-16;1
-96;-64;9,71445146547012E-17;1
-96;-62;2,22044604925031E-16;1
-96;-60;0;NaN
-96;-58;4,5102810375397E-17;1
-96;-56;0;NaN
-96;-54;0;NaN
-96;-52;1,0842021724855E-17;1
-96;-50;0;NaN
-96;-48;0;NaN
-96;-46;1,38777878078145E-17;1
-96;-44;1,11022302462516E-16;1
-96;-42;0;NaN
-96;-40;2,77555756156289E-17;1
-96;-38;0;NaN
-96;-36;0;NaN
-96;-34;0;NaN
-96;-32;0;NaN
-96;-30;0;NaN
-96;-28;0;NaN
-96;-26;8,32667268468867E-17;1
-96;-24;0;NaN
-96;-22;0;NaN
-96;-20;4,16333634234434E-17;1
-96;-18;0;NaN
-96;-16;0;NaN
-96;-14;6,93889390390723E-18;1
-96;-12;2,22044604925031E-16;1
-96;-10;0;NaN
-96;-8;3,90312782094782E-17;1
-96;-6;0;NaN
-96;-4;2,22044604925031E-16;1
-96;-2;4,16333634234434E-17;1
-96;0;1,11022302462516E-16;1
-96;2;0;NaN
-96;4;1,11022302462516E-16;1
-96;6;0;NaN
-96;8;0;NaN
-96;10;1,11022302462516E-16;1
-96;12;5,55111512312578E-17;1
-96;14;0;NaN
-96;16;0;NaN
-96;18;1,11022302462516E-16;1
-96;20;0;NaN
-96;22;0;NaN
-96;24;1,38777878078145E-17;1
-96;26;2,22044604925031E-16;1
-96;28;2,22044604925031E-16;1
-96;30;1,21430643318376E-17;1
-96;32;2,22044604925031E-16;1
-96;34;0;NaN
-96;36;3,46944695195361E-18;1
-96;38;0;NaN
-96;40;0;NaN
-96;42;5,55111512312578E-17;1
-96;44;0;NaN
-96;46;0;NaN
-96;48;2,77555756156289E-17;1
-96;50;1,11022302462516E-16;1
-96;52;2,22044604925031E-16;1
-96;54;5,55111512312578E-17;1
-96;56;1,11022302462516E-16;1
-96;58;0;NaN
-96;60;0;NaN
-96;62;8,32667268468867E-17;1
-96;64;0;NaN
-96;66;0;NaN
-96;68;0;NaN
-96;70;0;NaN
-96;72;0;NaN
-96;74;3,88144377749811E-17;1
-96;76;2,22044604925031E-16;1
-96;78;0;NaN
-96;80;1,90819582357449E-17;1
-96;82;0;NaN
-96;84;4,44089209850063E-16;1
-96;86;8,32667268468867E-17;1
-96;88;0;NaN
-96;90;0;NaN
-96;92;5,55111512312578E-17;1
-96;94;0;NaN
-96;96;0;NaN
-96;98;0;NaN
-94;-98;5,55111512312578E-17;1
-94;-96;0;NaN
-94;-94;0;NaN
-94;-92;1,11022302462516E-16;1
-94;-90;0;NaN
-94;-88;0;NaN
-94;-86;0;NaN
-94;-84;0;NaN
-94;-82;1,11022302462516E-16;1
-94;-80;0;NaN
-94;-78;0;NaN
-94;-76;0;NaN
-94;-74;0;NaN
-94;-72;5,55111512312578E-17;1
-94;-70;0;NaN
-94;-68;0;NaN
-94;-66;0;NaN
-94;-64;0;NaN
-94;-62;1,11022302462516E-16;1
-94;-60;3,46944695195361E-17;1
-94;-58;0;NaN
-94;-56;1,11022302462516E-16;1
-94;-54;0;NaN
-94;-52;0;NaN
-94;-50;3,12250225675825E-17;1
-94;-48;0;NaN
-94;-46;0;NaN
-94;-44;5,55111512312578E-17;1
-94;-42;0;NaN
-94;-40;0;NaN
-94;-38;1,11022302462516E-16;1
-94;-36;0;NaN
-94;-34;0;NaN
-94;-32;1,11022302462516E-16;1
-94;-30;0;NaN
-94;-28;0;NaN
-94;-26;0;NaN
-94;-24;0;NaN
-94;-22;2,77555756156289E-17;1
-94;-20;0;NaN
-94;-18;1,11022302462516E-16;1
-94;-16;6,93889390390723E-18;1
-94;-14;0;NaN
-94;-12;5,55111512312578E-17;1
-94;-10;5,55111512312578E-17;1
-94;-8;0;NaN
-94;-6;2,77555756156289E-17;1
-94;-4;1,11022302462516E-16;1
-94;-2;0;NaN
-94;0;0;NaN
-94;2;0;NaN
-94;4;2,22044604925031E-16;1
-94;6;1,11022302462516E-16;1
-94;8;0;NaN
-94;10;0;NaN
-94;12;1,11022302462516E-16;1
-94;14;1,11022302462516E-16;1
-94;16;0;NaN
-94;18;0;NaN
-94;20;0;NaN
-94;22;0;NaN
-94;24;2,22044604925031E-16;1
-94;26;1,11022302462516E-16;1
-94;28;1,04083408558608E-17;1
-94;30;2,22044604925031E-16;1
-94;32;0;NaN
-94;34;0;NaN
-94;36;2,22044604925031E-16;1
-94;38;6,93889390390723E-18;1
-94;40;0;NaN
-94;42;0;NaN
-94;44;2,77555756156289E-17;1
-94;46;0;NaN
-94;48;0;NaN
-94;50;0;NaN
-94;52;1,11022302462516E-16;1
-94;54;1,11022302462516E-16;1
-94;56;0;NaN
-94;58;1,11022302462516E-16;1
-94;60;0;NaN
-94;62;0;NaN
-94;64;1,11022302462516E-16;1
-94;66;0;NaN
-94;68;0;NaN
-94;70;1,11022302462516E-16;1
-94;72;2,08166817117217E-17;1
-94;74;0;NaN
-94;76;5,55111512312578E-17;1
-94;78;5,55111512312578E-17;1
-94;80;2,22044604925031E-16;1
-94;82;1,38777878078145E-17;1
-94;84;0;NaN
-94;86;0;NaN
-94;88;2,77555756156289E-17;1
-94;90;1,11022302462516E-16;1
-94;92;2,22044604925031E-16;1
-94;94;0;NaN
-94;96;0;NaN
-94;98;0;NaN
-92;-98;2,77555756156289E-17;1
-92;-96;0;NaN
-92;-94;1,11022302462516E-16;1
-92;-92;0;NaN
-92;-90;0;NaN
-92;-88;0;NaN
-92;-86;2,77555756156289E-17;1
-92;-84;0;NaN
-92;-82;0;NaN
-92;-80;5,55111512312578E-17;1
-92;-78;2,22044604925031E-16;1
-92;-76;0;NaN
-92;-74;0;NaN
-92;-72;2,22044604925031E-16;1
-92;-70;0;NaN
-92;-68;5,55111512312578E-17;1
-92;-66;0;NaN
-92;-64;0;NaN
-92;-62;3,46944695195361E-17;1
-92;-60;0;NaN
-92;-58;0;NaN
-92;-56;5,55111512312578E-17;1
-92;-54;5,55111512312578E-17;1
-92;-52;0;NaN
-92;-50;0;NaN
-92;-48;4,33680868994202E-17;1
-92;-46;2,22044604925031E-16;1
-92;-44;1,11022302462516E-16;1
-92;-42;0;NaN
-92;-40;2,22044604925031E-16;1
-92;-38;0;NaN
-92;-36;5,55111512312578E-17;1
-92;-34;0;NaN
-92;-32;0;NaN
-92;-30;2,77555756156289E-17;1
-92;-28;2,22044604925031E-16;1
-92;-26;2,22044604925031E-16;1
-92;-24;5,55111512312578E-17;1
-92;-22;0;NaN
-92;-20;2,22044604925031E-16;1
-92;-18;2,77555756156289E-17;1
-92;-16;5,55111512312578E-17;1
-92;-14;0;NaN
-92;-12;0;NaN
-92;-10;0;NaN
-92;-8;2,22044604925031E-16;1
-92;-6;0;NaN
-92;-4;3,12250225675825E-17;1
-92;-2;0;NaN
-92;0;0;NaN
-92;2;2,77555756156289E-17;1
-92;4;2,22044604925031E-16;1
-92;6;0;NaN
-92;8;5,55111512312578E-17;1
-92;10;0;NaN
-92;12;0;NaN
-92;14;8,32667268468867E-17;1
-92;16;2,22044604925031E-16;1
-92;18;2,22044604925031E-16;1
-92;20;5,55111512312578E-17;1
-92;22;1,11022302462516E-16;1
-92;24;2,22044604925031E-16;1
-92;26;2,77555756156289E-17;1
-92;28;0;NaN
-92;30;2,22044604925031E-16;1
-92;32;2,77555756156289E-17;1
-92;34;0;NaN
-92;36;2,22044604925031E-16;1
-92;38;0;NaN
-92;40;6,93889390390723E-17;1
-92;42;0;NaN
-92;44;1,11022302462516E-16;1
-92;46;5,55111512312578E-17;1
-92;48;2,22044604925031E-16;1
-92;50;0;NaN
-92;52;8,32667268468867E-17;1
-92;54;0;NaN
-92;56;2,22044604925031E-16;1
-92;58;2,77555756156289E-17;1
-92;60;0;NaN
-92;62;2,22044604925031E-16;1
-92;64;5,55111512312578E-17;1
-92;66;0;NaN
-92;68;0;NaN
-92;70;1,47451495458029E-17;1
-92;72;1,11022302462516E-16;1
-92;74;2,22044604925031E-16;1
-92;76;5,55111512312578E-17;1
-92;78;5,55111512312578E-17;1
-92;80;2,22044604925031E-16;1
-92;82;0;NaN
-92;84;6,24500451351651E-17;1
-92;86;0;NaN
-92;88;0;NaN
-92;90;2,77555756156289E-17;1
-92;92;0;NaN
-92;94;2,22044604925031E-16;1
-92;96;5,55111512312578E-17;1
-92;98;0;NaN
-90;-98;2,22044604925031E-16;1
-90;-96;9,71445146547012E-17;1
-90;-94;0;NaN
-90;-92;0;NaN
-90;-90;0;NaN
-90;-88;0;NaN
-90;-86;0;NaN
-90;-84;8,32667268468867E-17;1
-90;-82;0;NaN
-90;-80;2,22044604925031E-16;1
-90;-78;0;NaN
-90;-76;5,55111512312578E-17;1
-90;-74;0;NaN
-90;-72;1,11022302462516E-16;1
-90;-70;2,77555756156289E-17;1
-90;-68;0;NaN
-90;-66;0;NaN
-90;-64;1,38777878078145E-17;1
-90;-62;2,22044604925031E-16;1
-90;-60;2,22044604925031E-16;1
-90;-58;4,16333634234434E-17;1
-90;-56;0;NaN
-90;-54;2,22044604925031E-16;1
-90;-52;8,32667268468867E-17;1
-90;-50;2,22044604925031E-16;1
-90;-48;0;NaN
-90;-46;7,37257477290143E-17;1
-90;-44;1,11022302462516E-16;1
-90;-42;0;NaN
-90;-40;8,32667268468867E-17;1
-90;-38;0;NaN
-90;-36;0;NaN
-90;-34;5,55111512312578E-17;1
-90;-32;1,11022302462516E-16;1
-90;-30;0;NaN
-90;-28;1,11022302462516E-16;1
-90;-26;0;NaN
-90;-24;0;NaN
-90;-22;1,11022302462516E-16;1
-90;-20;4,85722573273506E-17;1
-90;-18;2,22044604925031E-16;1
-90;-16;0;NaN
-90;-14;8,32667268468867E-17;1
-90;-12;0;NaN
-90;-10;2,22044604925031E-16;1
-90;-8;4,16333634234434E-17;1
-90;-6;0;NaN
-90;-4;2,22044604925031E-16;1
-90;-2;5,55111512312578E-17;1
-90;0;1,11022302462516E-16;1
-90;2;0;NaN
-90;4;2,77555756156289E-17;1
-90;6;0;NaN
-90;8;2,22044604925031E-16;1
-90;10;0;NaN
-90;12;0;NaN
-90;14;0;NaN
-90;16;0;NaN
-90;18;0;NaN
-90;20;0;NaN
-90;22;1,11022302462516E-16;1
-90;24;8,84708972748172E-17;1
-90;26;2,22044604925031E-16;1
-90;28;0;NaN
-90;30;8,32667268468867E-17;1
-90;32;0;NaN
-90;34;2,22044604925031E-16;1
-90;36;9,71445146547012E-17;1
-90;38;0;NaN
-90;40;2,22044604925031E-16;1
-90;42;3,81639164714898E-17;1
-90;44;0;NaN
-90;46;0;NaN
-90;48;5,55111512312578E-17;1
-90;50;0;NaN
-90;52;0;NaN
-90;54;1,11022302462516E-16;1
-90;56;0;NaN
-90;58;0;NaN
-90;60;1,11022302462516E-16;1
-90;62;0;NaN
-90;64;2,22044604925031E-16;1
-90;66;1,11022302462516E-16;1
-90;68;7,63278329429795E-17;1
-90;70;0;NaN
-90;72;0;NaN
-90;74;4,16333634234434E-17;1
-90;76;0;NaN
-90;78;0;NaN
-90;80;6,93889390390723E-17;1
-90;82;0;NaN
-90;84;0;NaN
-90;86;6,93889390390723E-18;1
-90;88;2,22044604925031E-16;1
-90;90;0;NaN
-90;92;2,77555756156289E-17;1
-90;94;1,11022302462516E-16;1
-90;96;0;NaN
-90;98;5,55111512312578E-17;1
-88;-98;0;NaN
-88;-96;2,22044604925031E-16;1
-88;-94;0;NaN
-88;-92;0;NaN
-88;-90;0;NaN
-88;-88;0;NaN
-88;-86;0;NaN
-88;-84;1,11022302462516E-16;1
-88;-82;5,55111512312578E-17;1
-88;-80;2,22044604925031E-16;1
-88;-78;0;NaN
-88;-76;1,11022302462516E-16;1
-88;-74;0;NaN
-88;-72;2,77555756156289E-17;1
-88;-70;1,11022302462516E-16;1
-88;-68;1,11022302462516E-16;1
-88;-66;6,93889390390723E-18;1
-88;-64;1,11022302462516E-16;1
-88;-62;0;NaN
-88;-60;5,55111512312578E-17;1
-88;-58;2,22044604925031E-16;1
-88;-56;1,11022302462516E-16;1
-88;-54;0;NaN
-88;-52;0;NaN
-88;-50;5,55111512312578E-17;1
-88;-48;1,11022302462516E-16;1
-88;-46;1,11022302462516E-16;1
-88;-44;3,46944695195361E-18;1
-88;-42;0;NaN
-88;-40;1,11022302462516E-16;1
-88;-38;0;NaN
-88;-36;2,22044604925031E-16;1
-88;-34;0;NaN
-88;-32;0;NaN
-88;-30;0;NaN
-88;-28;2,77555756156289E-17;1
-88;-26;1,11022302462516E-16;1
-88;-24;0;NaN
-88;-22;6,93889390390723E-18;1
-88;-20;0;NaN
-88;-18;1,11022302462516E-16;1
-88;-16;0;NaN
-88;-14;1,11022302462516E-16;1
-88;-12;0;NaN
-88;-10;1,11022302462516E-16;1
-88;-8;0;NaN
-88;-6;0;NaN
-88;-4;1,11022302462516E-16;1
-88;-2;0;NaN
-88;0;0;NaN
-88;2;0;NaN
-88;4;0;NaN
-88;6;0;NaN
-88;8;0;NaN
-88;10;0;NaN
-88;12;1,11022302462516E-16;1
-88;14;0;NaN
-88;16;0;NaN
-88;18;1,11022302462516E-16;1
-88;20;1,11022302462516E-16;1
-88;22;3,46944695195361E-18;1
-88;24;1,11022302462516E-16;1
-88;26;0;NaN
-88;28;0;NaN
-88;30;1,11022302462516E-16;1
-88;32;0;NaN
-88;34;1,11022302462516E-16;1
-88;36;1,11022302462516E-16;1
-88;38;0;NaN
-88;40;0;NaN
-88;42;1,11022302462516E-16;1
-88;44;6,93889390390723E-18;1
-88;46;1,11022302462516E-16;1
-88;48;0;NaN
-88;50;0;NaN
-88;52;0;NaN
-88;54;1,11022302462516E-16;1
-88;56;0;NaN
-88;58;0;NaN
-88;60;5,55111512312578E-17;1
-88;62;1,11022302462516E-16;1
-88;64;1,11022302462516E-16;1
-88;66;3,46944695195361E-18;1
-88;68;1,11022302462516E-16;1
-88;70;1,11022302462516E-16;1
-88;72;5,55111512312578E-17;1
-88;74;0;NaN
-88;76;0;NaN
-88;78;1,11022302462516E-16;1
-88;80;1,11022302462516E-16;1
-88;82;0;NaN
-88;84;1,11022302462516E-16;1
-88;86;1,11022302462516E-16;1
-88;88;0;NaN
-88;90;2,22044604925031E-16;1
-88;92;0;NaN
-88;94;2,77555756156289E-17;1
-88;96;0;NaN
-88;98;1,11022302462516E-16;1
-86;-98;0;NaN
-86;-96;0;NaN
-86;-94;0;NaN
-86;-92;2,77555756156289E-17;1
-86;-90;0;NaN
-86;-88;0;NaN
-86;-86;0;NaN
-86;-84;0;NaN
-86;-82;0;NaN
-86;-80;6,93889390390723E-17;1
-86;-78;0;NaN
-86;-76;0;NaN
-86;-74;4,16333634234434E-17;1
-86;-72;0;NaN
-86;-70;0;NaN
-86;-68;7,28583859910259E-17;1
-86;-66;0;NaN
-86;-64;2,22044604925031E-16;1
-86;-62;2,77555756156289E-17;1
-86;-60;0;NaN
-86;-58;0;NaN
-86;-56;5,55111512312578E-17;1
-86;-54;1,11022302462516E-16;1
-86;-52;2,22044604925031E-16;1
-86;-50;0;NaN
-86;-48;8,32667268468867E-17;1
-86;-46;0;NaN
-86;-44;1,11022302462516E-16;1
-86;-42;3,20923843055709E-17;1
-86;-40;0;NaN
-86;-38;0;NaN
-86;-36;6,93889390390723E-17;1
-86;-34;0;NaN
-86;-32;0;NaN
-86;-30;6,93889390390723E-17;1
-86;-28;0;NaN
-86;-26;2,22044604925031E-16;1
-86;-24;8,32667268468867E-17;1
-86;-22;1,11022302462516E-16;1
-86;-20;2,22044604925031E-16;1
-86;-18;0;NaN
-86;-16;1,11022302462516E-16;1
-86;-14;2,22044604925031E-16;1
-86;-12;5,55111512312578E-17;1
-86;-10;0;NaN
-86;-8;2,22044604925031E-16;1
-86;-6;0;NaN
-86;-4;0;NaN
-86;-2;0;NaN
-86;0;0;NaN
-86;2;4,68375338513738E-17;1
-86;4;0;NaN
-86;6;2,22044604925031E-16;1
-86;8;4,16333634234434E-17;1
-86;10;0;NaN
-86;12;2,22044604925031E-16;1
-86;14;8,32667268468867E-17;1
-86;16;0;NaN
-86;18;2,22044604925031E-16;1
-86;20;4,68375338513738E-17;1
-86;22;1,11022302462516E-16;1
-86;24;0;NaN
-86;26;2,77555756156289E-17;1
-86;28;0;NaN
-86;30;0;NaN
-86;32;5,55111512312578E-17;1
-86;34;5,55111512312578E-17;1
-86;36;0;NaN
-86;38;1,11022302462516E-16;1
-86;40;5,55111512312578E-17;1
-86;42;0;NaN
-86;44;1,11022302462516E-16;1
-86;46;6,59194920871187E-17;1
-86;48;0;NaN
-86;50;2,22044604925031E-16;1
-86;52;6,93889390390723E-17;1
-86;54;0;NaN
-86;56;0;NaN
-86;58;4,16333634234434E-17;1
-86;60;0;NaN
-86;62;2,22044604925031E-16;1
-86;64;1,90819582357449E-17;1
-86;66;0;NaN
-86;68;0;NaN
-86;70;5,55111512312578E-17;1
-86;72;1,11022302462516E-16;1
-86;74;0;NaN
-86;76;0;NaN
-86;78;5,55111512312578E-17;1
-86;80;2,22044604925031E-16;1
-86;82;1,11022302462516E-16;1
-86;84;1,11022302462516E-16;1
-86;86;0;NaN
-86;88;1,11022302462516E-16;1
-86;90;6,93889390390723E-18;1
-86;92;0;NaN
-86;94;0;NaN
-86;96;8,32667268468867E-17;1
-86;98;0;NaN
-84;-98;2,22044604925031E-16;1
-84;-96;5,55111512312578E-17;1
-84;-94;0;NaN
-84;-92;0;NaN
-84;-90;8,32667268468867E-17;1
-84;-88;1,11022302462516E-16;1
-84;-86;0;NaN
-84;-84;0;NaN
-84;-82;0;NaN
-84;-80;0;NaN
-84;-78;2,77555756156289E-17;1
-84;-76;2,77555756156289E-17;1
-84;-74;2,22044604925031E-16;1
-84;-72;1,11022302462516E-16;1
-84;-70;4,85722573273506E-17;1
-84;-68;2,22044604925031E-16;1
-84;-66;0;NaN
-84;-64;8,32667268468867E-17;1
-84;-62;0;NaN
-84;-60;2,22044604925031E-16;1
-84;-58;0;NaN
-84;-56;2,22044604925031E-16;1
-84;-54;0;NaN
-84;-52;0;NaN
-84;-50;0;NaN
-84;-48;2,22044604925031E-16;1
-84;-46;2,77555756156289E-17;1
-84;-44;0;NaN
-84;-42;0;NaN
-84;-40;3,46944695195361E-18;1
-84;-38;0;NaN
-84;-36;0;NaN
-84;-34;2,77555756156289E-17;1
-84;-32;2,77555756156289E-17;1
-84;-30;2,22044604925031E-16;1
-84;-28;5,55111512312578E-17;1
-84;-26;9,71445146547012E-17;1
-84;-24;0;NaN
-84;-22;0;NaN
-84;-20;2,77555756156289E-17;1
-84;-18;2,22044604925031E-16;1
-84;-16;0;NaN
-84;-14;0;NaN
-84;-12;0;NaN
-84;-10;2,22044604925031E-16;1
-84;-8;5,55111512312578E-17;1
-84;-6;0;NaN
-84;-4;2,22044604925031E-16;1
-84;-2;2,77555756156289E-17;1
-84;0;1,11022302462516E-16;1
-84;2;0;NaN
-84;4;9,71445146547012E-17;1
-84;6;5,55111512312578E-17;1
-84;8;0;NaN
-84;10;8,32667268468867E-17;1
-84;12;8,32667268468867E-17;1
-84;14;0;NaN
-84;16;5,55111512312578E-17;1
-84;18;9,71445146547012E-17;1
-84;20;2,22044604925031E-16;1
-84;22;1,11022302462516E-16;1
-84;24;0;NaN
-84;26;0;NaN
-84;28;2,22044604925031E-16;1
-84;30;0;NaN
-84;32;0;NaN
-84;34;2,22044604925031E-16;1
-84;36;0;NaN
-84;38;2,22044604925031E-16;1
-84;40;2,22044604925031E-16;1
-84;42;2,77555756156289E-17;1
-84;44;1,11022302462516E-16;1
-84;46;2,22044604925031E-16;1
-84;48;2,77555756156289E-17;1
-84;50;5,55111512312578E-17;1
-84;52;0;NaN
-84;54;0;NaN
-84;56;5,55111512312578E-17;1
-84;58;0;NaN
-84;60;5,55111512312578E-17;1
-84;62;9,97465998686664E-17;1
-84;64;2,22044604925031E-16;1
-84;66;1,11022302462516E-16;1
-84;68;2,77555756156289E-17;1
-84;70;0;NaN
-84;72;0;NaN
-84;74;0;NaN
-84;76;2,22044604925031E-16;1
-84;78;2,22044604925031E-16;1
-84;80;5,55111512312578E-17;1
-84;82;0;NaN
-84;84;0;NaN
-84;86;1,11022302462516E-16;1
-84;88;1,11022302462516E-16;1
-84;90;0;NaN
-84;92;6,24500451351651E-17;1
-84;94;0;NaN
-84;96;4,44089209850063E-16;1
-84;98;2,77555756156289E-17;1
-82;-98;1,11022302462516E-16;1
-82;-96;0;NaN
-82;-94;1,11022302462516E-16;1
-82;-92;0;NaN
-82;-90;0;NaN
-82;-88;5,55111512312578E-17;1
-82;-86;0;NaN
-82;-84;0;NaN
-82;-82;0;NaN
-82;-80;0;NaN
-82;-78;0;NaN
-82;-76;0;NaN
-82;-74;2,22044604925031E-16;1
-82;-72;1,38777878078145E-17;1
-82;-70;0;NaN
-82;-68;0;NaN
-82;-66;0;NaN
-82;-64;1,11022302462516E-16;1
-82;-62;0;NaN
-82;-60;0;NaN
-82;-58;0;NaN
-82;-56;0;NaN
-82;-54;0;NaN
-82;-52;0;NaN
-82;-50;0;NaN
-82;-48;0;NaN
-82;-46;1,11022302462516E-16;1
-82;-44;0;NaN
-82;-42;0;NaN
-82;-40;0;NaN
-82;-38;3,46944695195361E-18;1
-82;-36;0;NaN
-82;-34;2,77555756156289E-17;1
-82;-32;2,77555756156289E-17;1
-82;-30;0;NaN
-82;-28;2,08166817117217E-17;1
-82;-26;1,11022302462516E-16;1
-82;-24;0;NaN
-82;-22;5,55111512312578E-17;1
-82;-20;0;NaN
-82;-18;0;NaN
-82;-16;0;NaN
-82;-14;0;NaN
-82;-12;1,11022302462516E-16;1
-82;-10;0;NaN
-82;-8;1,11022302462516E-16;1
-82;-6;0;NaN
-82;-4;0;NaN
-82;-2;0;NaN
-82;0;0;NaN
-82;2;0;NaN
-82;4;5,55111512312578E-17;1
-82;6;2,08166817117217E-17;1
-82;8;0;NaN
-82;10;5,55111512312578E-17;1
-82;12;2,77555756156289E-17;1
-82;14;0;NaN
-82;16;3,46944695195361E-18;1
-82;18;0;NaN
-82;20;0;NaN
-82;22;0;NaN
-82;24;1,11022302462516E-16;1
-82;26;0;NaN
-82;28;0;NaN
-82;30;0;NaN
-82;32;1,11022302462516E-16;1
-82;34;0;NaN
-82;36;1,11022302462516E-16;1
-82;38;1,11022302462516E-16;1
-82;40;0;NaN
-82;42;1,11022302462516E-16;1
-82;44;5,55111512312578E-17;1
-82;46;0;NaN
-82;48;5,55111512312578E-17;1
-82;50;2,77555756156289E-17;1
-82;52;0;NaN
-82;54;0;NaN
-82;56;2,77555756156289E-17;1
-82;58;0;NaN
-82;60;3,29597460435593E-17;1
-82;62;5,55111512312578E-17;1
-82;64;0;NaN
-82;66;0;NaN
-82;68;0;NaN
-82;70;0;NaN
-82;72;0;NaN
-82;74;0;NaN
-82;76;0;NaN
-82;78;0;NaN
-82;80;0;NaN
-82;82;0;NaN
-82;84;0;NaN
-82;86;1,11022302462516E-16;1
-82;88;0;NaN
-82;90;0;NaN
-82;92;0;NaN
-82;94;1,38777878078145E-17;1
-82;96;0;NaN
-82;98;0;NaN
-80;-98;5,55111512312578E-17;1
-80;-96;0;NaN
-80;-94;0;NaN
-80;-92;5,55111512312578E-17;1
-80;-90;2,22044604925031E-16;1
-80;-88;2,22044604925031E-16;1
-80;-86;6,93889390390723E-17;1
-80;-84;0;NaN
-80;-82;0;NaN
-80;-80;0;NaN
-80;-78;0;NaN
-80;-76;2,22044604925031E-16;1
-80;-74;2,08166817117217E-17;1
-80;-72;0;NaN
-80;-70;0;NaN
-80;-68;0;NaN
-80;-66;1,11022302462516E-16;1
-80;-64;0;NaN
-80;-62;1,11022302462516E-16;1
-80;-60;1,11022302462516E-16;1
-80;-58;2,22044604925031E-16;1
-80;-56;1,11022302462516E-16;1
-80;-54;5,55111512312578E-17;1
-80;-52;0;NaN
-80;-50;1,11022302462516E-16;1
-80;-48;0;NaN
-80;-46;2,22044604925031E-16;1
-80;-44;2,22044604925031E-16;1
-80;-42;2,77555756156289E-17;1
-80;-40;0;NaN
-80;-38;0;NaN
-80;-36;1,43114686768087E-17;1
-80;-34;2,22044604925031E-16;1
-80;-32;0;NaN
-80;-30;6,07153216591882E-18;1
-80;-28;0;NaN
-80;-26;0;NaN
-80;-24;2,77555756156289E-17;1
-80;-22;1,11022302462516E-16;1
-80;-20;2,22044604925031E-16;1
-80;-18;8,32667268468867E-17;1
-80;-16;0;NaN
-80;-14;0;NaN
-80;-12;5,55111512312578E-17;1
-80;-10;0;NaN
-80;-8;0;NaN
-80;-6;0;NaN
