angle; absoluteError; relativeError
-96;-96;0;NaN
-96;-96;0;NaN
-96;-96;0;NaN
-96;-96;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-94;-94;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-92;-92;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-90;-90;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-88;-88;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-86;-86;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-84;-84;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-82;-82;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-80;-80;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-78;-78;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
-76;-76;0;NaN
