angle1; angle2; absoluteError; relativeError
0,015707963267949;1,30376095123976;1,11022302462516E-16;1
0,015707963267949;1,31946891450771;5,55111512312578E-17;1
0,015707963267949;1,33517687777566;8,32667268468867E-17;1
0,015707963267949;1,35088484104361;2,77555756156289E-17;1
0,015707963267949;1,36659280431156;1,11022302462516E-16;1
0,015707963267949;1,38230076757951;1,11022302462516E-16;1
0,015707963267949;1,39800873084746;8,32667268468867E-17;1
0,015707963267949;1,41371669411541;1,11022302462516E-16;1
0,015707963267949;1,42942465738336;1,11022302462516E-16;1
0,015707963267949;1,4451326206513;8,32667268468867E-17;1
0,015707963267949;1,46084058391925;8,32667268468867E-17;1
0,015707963267949;1,4765485471872;9,71445146547012E-17;1
0,015707963267949;1,49225651045515;6,93889390390723E-17;1
0,015707963267949;1,5079644737231;9,0205620750794E-17;1
0,015707963267949;1,52367243699105;1,04083408558608E-16;1
0,015707963267949;1,539380400259;8,67361737988404E-17;1
0,015707963267949;1,55508836352695;8,91286760507122E-17;1
0,0314159265358979;0,015707963267949;0;NaN
0,0314159265358979;0,0314159265358979;0;NaN
0,0314159265358979;0,0471238898038469;3,5527136788005E-15;1
0,0314159265358979;0,0628318530717959;0;NaN
0,0314159265358979;0,0785398163397448;1,77635683940025E-15;1
0,0314159265358979;0,0942477796076938;0;NaN
0,0314159265358979;0,109955742875643;8,88178419700125E-16;1
0,0314159265358979;0,125663706143592;8,88178419700125E-16;1
0,0314159265358979;0,141371669411541;8,88178419700125E-16;1
0,0314159265358979;0,15707963267949;8,88178419700125E-16;1
0,0314159265358979;0,172787595947439;8,88178419700125E-16;1
0,0314159265358979;0,188495559215388;0;NaN
0,0314159265358979;0,204203522483337;0;NaN
0,0314159265358979;0,219911485751286;4,44089209850063E-16;1
0,0314159265358979;0,235619449019235;4,44089209850063E-16;1
0,0314159265358979;0,251327412287183;0;NaN
0,0314159265358979;0,267035375555132;4,44089209850063E-16;1
0,0314159265358979;0,282743338823081;8,88178419700125E-16;1
0,0314159265358979;0,29845130209103;8,88178419700125E-16;1
0,0314159265358979;0,314159265358979;0;NaN
0,0314159265358979;0,329867228626928;4,44089209850063E-16;1
0,0314159265358979;0,345575191894877;0;NaN
0,0314159265358979;0,361283155162826;0;NaN
0,0314159265358979;0,376991118430775;0;NaN
0,0314159265358979;0,392699081698724;4,44089209850063E-16;1
0,0314159265358979;0,408407044966673;0;NaN
0,0314159265358979;0,424115008234622;4,44089209850063E-16;1
0,0314159265358979;0,439822971502571;2,22044604925031E-16;1
0,0314159265358979;0,45553093477052;2,22044604925031E-16;1
0,0314159265358979;0,471238898038469;0;NaN
0,0314159265358979;0,486946861306418;4,44089209850063E-16;1
0,0314159265358979;0,502654824574367;2,22044604925031E-16;1
0,0314159265358979;0,518362787842316;2,22044604925031E-16;1
0,0314159265358979;0,534070751110265;2,22044604925031E-16;1
0,0314159265358979;0,549778714378214;2,22044604925031E-16;1
0,0314159265358979;0,565486677646163;2,22044604925031E-16;1
0,0314159265358979;0,581194640914112;0;NaN
0,0314159265358979;0,596902604182061;0;NaN
0,0314159265358979;0,61261056745001;0;NaN
0,0314159265358979;0,628318530717959;2,22044604925031E-16;1
0,0314159265358979;0,644026493985908;0;NaN
0,0314159265358979;0,659734457253857;2,22044604925031E-16;1
0,0314159265358979;0,675442420521806;2,22044604925031E-16;1
0,0314159265358979;0,691150383789755;0;NaN
0,0314159265358979;0,706858347057704;2,22044604925031E-16;1
0,0314159265358979;0,722566310325652;0;NaN
0,0314159265358979;0,738274273593601;2,22044604925031E-16;1
0,0314159265358979;0,75398223686155;2,22044604925031E-16;1
0,0314159265358979;0,769690200129499;0;NaN
0,0314159265358979;0,785398163397448;1,11022302462516E-16;1
0,0314159265358979;0,801106126665397;2,22044604925031E-16;1
0,0314159265358979;0,816814089933346;3,33066907387547E-16;1
0,0314159265358979;0,832522053201295;0;NaN
0,0314159265358979;0,848230016469244;0;NaN
0,0314159265358979;0,863937979737193;2,22044604925031E-16;1
0,0314159265358979;0,879645943005142;0;NaN
0,0314159265358979;0,895353906273091;0;NaN
0,0314159265358979;0,91106186954104;0;NaN
0,0314159265358979;0,926769832808989;1,11022302462516E-16;1
0,0314159265358979;0,942477796076938;1,11022302462516E-16;1
0,0314159265358979;0,958185759344887;1,11022302462516E-16;1
0,0314159265358979;0,973893722612836;2,22044604925031E-16;1
0,0314159265358979;0,989601685880785;2,22044604925031E-16;1
0,0314159265358979;1,00530964914873;0;NaN
0,0314159265358979;1,02101761241668;1,11022302462516E-16;1
0,0314159265358979;1,03672557568463;1,11022302462516E-16;1
0,0314159265358979;1,05243353895258;1,11022302462516E-16;1
0,0314159265358979;1,06814150222053;1,11022302462516E-16;1
0,0314159265358979;1,08384946548848;1,11022302462516E-16;1
0,0314159265358979;1,09955742875643;1,11022302462516E-16;1
0,0314159265358979;1,11526539202438;0;NaN
0,0314159265358979;1,13097335529233;5,55111512312578E-17;1
0,0314159265358979;1,14668131856027;5,55111512312578E-17;1
0,0314159265358979;1,16238928182822;0;NaN
0,0314159265358979;1,17809724509617;0;NaN
0,0314159265358979;1,19380520836412;1,11022302462516E-16;1
0,0314159265358979;1,20951317163207;0;NaN
0,0314159265358979;1,22522113490002;5,55111512312578E-17;1
0,0314159265358979;1,24092909816797;5,55111512312578E-17;1
0,0314159265358979;1,25663706143592;5,55111512312578E-17;1
0,0314159265358979;1,27234502470387;5,55111512312578E-17;1
0,0314159265358979;1,28805298797182;5,55111512312578E-17;1
0,0314159265358979;1,30376095123976;2,77555756156289E-17;1
0,0314159265358979;1,31946891450771;2,77555756156289E-17;1
0,0314159265358979;1,33517687777566;8,32667268468867E-17;1
0,0314159265358979;1,35088484104361;8,32667268468867E-17;1
0,0314159265358979;1,36659280431156;2,77555756156289E-17;1
0,0314159265358979;1,38230076757951;0;NaN
0,0314159265358979;1,39800873084746;5,55111512312578E-17;1
0,0314159265358979;1,41371669411541;5,55111512312578E-17;1
0,0314159265358979;1,42942465738336;2,77555756156289E-17;1
0,0314159265358979;1,4451326206513;4,16333634234434E-17;1
0,0314159265358979;1,46084058391925;4,16333634234434E-17;1
0,0314159265358979;1,4765485471872;5,55111512312578E-17;1
0,0314159265358979;1,49225651045515;5,55111512312578E-17;1
0,0314159265358979;1,5079644737231;2,77555756156289E-17;1
0,0314159265358979;1,52367243699105;3,46944695195361E-17;1
0,0314159265358979;1,539380400259;4,23047703675597E-17;1
0,0314159265358979;1,55508836352695;4,16333634234434E-17;1
0,0471238898038469;0,015707963267949;1,77635683940025E-15;1
0,0471238898038469;0,0314159265358979;3,5527136788005E-15;1
0,0471238898038469;0,0471238898038469;1,77635683940025E-15;1
0,0471238898038469;0,0628318530717959;0;NaN
0,0471238898038469;0,0785398163397448;1,77635683940025E-15;1
0,0471238898038469;0,0942477796076938;8,88178419700125E-16;1
0,0471238898038469;0,109955742875643;8,88178419700125E-16;1
0,0471238898038469;0,125663706143592;8,88178419700125E-16;1
0,0471238898038469;0,141371669411541;8,88178419700125E-16;1
0,0471238898038469;0,15707963267949;0;NaN
0,0471238898038469;0,172787595947439;0;NaN
0,0471238898038469;0,188495559215388;0;NaN
0,0471238898038469;0,204203522483337;4,44089209850063E-16;1
0,0471238898038469;0,219911485751286;4,44089209850063E-16;1
0,0471238898038469;0,235619449019235;0;NaN
0,0471238898038469;0,251327412287183;0;NaN
0,0471238898038469;0,267035375555132;4,44089209850063E-16;1
0,0471238898038469;0,282743338823081;4,44089209850063E-16;1
0,0471238898038469;0,29845130209103;4,44089209850063E-16;1
0,0471238898038469;0,314159265358979;0;NaN
0,0471238898038469;0,329867228626928;4,44089209850063E-16;1
0,0471238898038469;0,345575191894877;0;NaN
0,0471238898038469;0,361283155162826;0;NaN
0,0471238898038469;0,376991118430775;0;NaN
0,0471238898038469;0,392699081698724;0;NaN
0,0471238898038469;0,408407044966673;0;NaN
0,0471238898038469;0,424115008234622;4,44089209850063E-16;1
0,0471238898038469;0,439822971502571;0;NaN
0,0471238898038469;0,45553093477052;0;NaN
0,0471238898038469;0,471238898038469;2,22044604925031E-16;1
0,0471238898038469;0,486946861306418;2,22044604925031E-16;1
0,0471238898038469;0,502654824574367;2,22044604925031E-16;1
0,0471238898038469;0,518362787842316;0;NaN
0,0471238898038469;0,534070751110265;2,22044604925031E-16;1
0,0471238898038469;0,549778714378214;2,22044604925031E-16;1
0,0471238898038469;0,565486677646163;2,22044604925031E-16;1
0,0471238898038469;0,581194640914112;2,22044604925031E-16;1
0,0471238898038469;0,596902604182061;2,22044604925031E-16;1
0,0471238898038469;0,61261056745001;2,22044604925031E-16;1
0,0471238898038469;0,628318530717959;2,22044604925031E-16;1
0,0471238898038469;0,644026493985908;2,22044604925031E-16;1
0,0471238898038469;0,659734457253857;0;NaN
0,0471238898038469;0,675442420521806;0;NaN
0,0471238898038469;0,691150383789755;2,22044604925031E-16;1
0,0471238898038469;0,706858347057704;2,22044604925031E-16;1
0,0471238898038469;0,722566310325652;0;NaN
0,0471238898038469;0,738274273593601;2,22044604925031E-16;1
0,0471238898038469;0,75398223686155;1,11022302462516E-16;1
0,0471238898038469;0,769690200129499;3,33066907387547E-16;1
0,0471238898038469;0,785398163397448;1,11022302462516E-16;1
0,0471238898038469;0,801106126665397;2,22044604925031E-16;1
0,0471238898038469;0,816814089933346;1,11022302462516E-16;1
0,0471238898038469;0,832522053201295;1,11022302462516E-16;1
0,0471238898038469;0,848230016469244;0;NaN
0,0471238898038469;0,863937979737193;2,22044604925031E-16;1
0,0471238898038469;0,879645943005142;1,11022302462516E-16;1
0,0471238898038469;0,895353906273091;3,33066907387547E-16;1
0,0471238898038469;0,91106186954104;1,11022302462516E-16;1
0,0471238898038469;0,926769832808989;2,22044604925031E-16;1
0,0471238898038469;0,942477796076938;0;NaN
0,0471238898038469;0,958185759344887;0;NaN
0,0471238898038469;0,973893722612836;0;NaN
0,0471238898038469;0,989601685880785;1,11022302462516E-16;1
0,0471238898038469;1,00530964914873;0;NaN
0,0471238898038469;1,02101761241668;0;NaN
0,0471238898038469;1,03672557568463;1,11022302462516E-16;1
0,0471238898038469;1,05243353895258;1,11022302462516E-16;1
0,0471238898038469;1,06814150222053;1,11022302462516E-16;1
0,0471238898038469;1,08384946548848;5,55111512312578E-17;1
0,0471238898038469;1,09955742875643;0;NaN
0,0471238898038469;1,11526539202438;1,66533453693773E-16;1
0,0471238898038469;1,13097335529233;5,55111512312578E-17;1
0,0471238898038469;1,14668131856027;5,55111512312578E-17;1
0,0471238898038469;1,16238928182822;5,55111512312578E-17;1
0,0471238898038469;1,17809724509617;0;NaN
0,0471238898038469;1,19380520836412;1,11022302462516E-16;1
0,0471238898038469;1,20951317163207;0;NaN
0,0471238898038469;1,22522113490002;5,55111512312578E-17;1
0,0471238898038469;1,24092909816797;0;NaN
0,0471238898038469;1,25663706143592;5,55111512312578E-17;1
0,0471238898038469;1,27234502470387;5,55111512312578E-17;1
0,0471238898038469;1,28805298797182;2,77555756156289E-17;1
0,0471238898038469;1,30376095123976;8,32667268468867E-17;1
0,0471238898038469;1,31946891450771;2,77555756156289E-17;1
0,0471238898038469;1,33517687777566;2,77555756156289E-17;1
0,0471238898038469;1,35088484104361;2,77555756156289E-17;1
0,0471238898038469;1,36659280431156;5,55111512312578E-17;1
0,0471238898038469;1,38230076757951;5,55111512312578E-17;1
0,0471238898038469;1,39800873084746;5,55111512312578E-17;1
0,0471238898038469;1,41371669411541;6,93889390390723E-17;1
0,0471238898038469;1,42942465738336;5,55111512312578E-17;1
0,0471238898038469;1,4451326206513;4,16333634234434E-17;1
0,0471238898038469;1,46084058391925;2,77555756156289E-17;1
0,0471238898038469;1,4765485471872;2,77555756156289E-17;1
0,0471238898038469;1,49225651045515;4,85722573273506E-17;1
0,0471238898038469;1,5079644737231;5,55111512312578E-17;1
0,0471238898038469;1,52367243699105;5,07821960656336E-17;1
0,0471238898038469;1,539380400259;4,85722573273506E-17;1
0,0471238898038469;1,55508836352695;5,55111512312578E-17;1
0,0628318530717959;0,015707963267949;3,5527136788005E-15;1
0,0628318530717959;0,0314159265358979;0;NaN
0,0628318530717959;0,0471238898038469;0;NaN
0,0628318530717959;0,0628318530717959;8,88178419700125E-16;1
0,0628318530717959;0,0785398163397448;8,88178419700125E-16;1
0,0628318530717959;0,0942477796076938;8,88178419700125E-16;1
0,0628318530717959;0,109955742875643;8,88178419700125E-16;1
0,0628318530717959;0,125663706143592;0;NaN
0,0628318530717959;0,141371669411541;8,88178419700125E-16;1
0,0628318530717959;0,15707963267949;8,88178419700125E-16;1
0,0628318530717959;0,172787595947439;8,88178419700125E-16;1
0,0628318530717959;0,188495559215388;4,44089209850063E-16;1
0,0628318530717959;0,204203522483337;8,88178419700125E-16;1
0,0628318530717959;0,219911485751286;0;NaN
0,0628318530717959;0,235619449019235;4,44089209850063E-16;1
0,0628318530717959;0,251327412287183;4,44089209850063E-16;1
0,0628318530717959;0,267035375555132;4,44089209850063E-16;1
0,0628318530717959;0,282743338823081;0;NaN
0,0628318530717959;0,29845130209103;0;NaN
0,0628318530717959;0,314159265358979;0;NaN
0,0628318530717959;0,329867228626928;4,44089209850063E-16;1
0,0628318530717959;0,345575191894877;4,44089209850063E-16;1
0,0628318530717959;0,361283155162826;0;NaN
0,0628318530717959;0,376991118430775;4,44089209850063E-16;1
0,0628318530717959;0,392699081698724;4,44089209850063E-16;1
0,0628318530717959;0,408407044966673;2,22044604925031E-16;1
0,0628318530717959;0,424115008234622;4,44089209850063E-16;1
0,0628318530717959;0,439822971502571;4,44089209850063E-16;1
0,0628318530717959;0,45553093477052;2,22044604925031E-16;1
0,0628318530717959;0,471238898038469;0;NaN
0,0628318530717959;0,486946861306418;2,22044604925031E-16;1
0,0628318530717959;0,502654824574367;0;NaN
0,0628318530717959;0,518362787842316;0;NaN
0,0628318530717959;0,534070751110265;2,22044604925031E-16;1
0,0628318530717959;0,549778714378214;2,22044604925031E-16;1
0,0628318530717959;0,565486677646163;2,22044604925031E-16;1
0,0628318530717959;0,581194640914112;0;NaN
0,0628318530717959;0,596902604182061;4,44089209850063E-16;1
0,0628318530717959;0,61261056745001;2,22044604925031E-16;1
0,0628318530717959;0,628318530717959;0;NaN
0,0628318530717959;0,644026493985908;0;NaN
0,0628318530717959;0,659734457253857;0;NaN
0,0628318530717959;0,675442420521806;2,22044604925031E-16;1
0,0628318530717959;0,691150383789755;0;NaN
0,0628318530717959;0,706858347057704;0;NaN
0,0628318530717959;0,722566310325652;2,22044604925031E-16;1
0,0628318530717959;0,738274273593601;1,11022302462516E-16;1
0,0628318530717959;0,75398223686155;2,22044604925031E-16;1
0,0628318530717959;0,769690200129499;1,11022302462516E-16;1
0,0628318530717959;0,785398163397448;0;NaN
0,0628318530717959;0,801106126665397;0;NaN
0,0628318530717959;0,816814089933346;2,22044604925031E-16;1
0,0628318530717959;0,832522053201295;0;NaN
0,0628318530717959;0,848230016469244;1,11022302462516E-16;1
0,0628318530717959;0,863937979737193;1,11022302462516E-16;1
0,0628318530717959;0,879645943005142;1,11022302462516E-16;1
0,0628318530717959;0,895353906273091;0;NaN
0,0628318530717959;0,91106186954104;1,11022302462516E-16;1
0,0628318530717959;0,926769832808989;1,11022302462516E-16;1
0,0628318530717959;0,942477796076938;1,11022302462516E-16;1
0,0628318530717959;0,958185759344887;1,11022302462516E-16;1
0,0628318530717959;0,973893722612836;2,22044604925031E-16;1
0,0628318530717959;0,989601685880785;0;NaN
0,0628318530717959;1,00530964914873;1,11022302462516E-16;1
0,0628318530717959;1,02101761241668;1,11022302462516E-16;1
0,0628318530717959;1,03672557568463;1,11022302462516E-16;1
0,0628318530717959;1,05243353895258;5,55111512312578E-17;1
0,0628318530717959;1,06814150222053;1,11022302462516E-16;1
0,0628318530717959;1,08384946548848;5,55111512312578E-17;1
0,0628318530717959;1,09955742875643;1,66533453693773E-16;1
0,0628318530717959;1,11526539202438;1,11022302462516E-16;1
0,0628318530717959;1,13097335529233;5,55111512312578E-17;1
0,0628318530717959;1,14668131856027;1,11022302462516E-16;1
0,0628318530717959;1,16238928182822;1,11022302462516E-16;1
0,0628318530717959;1,17809724509617;5,55111512312578E-17;1
0,0628318530717959;1,19380520836412;1,66533453693773E-16;1
0,0628318530717959;1,20951317163207;1,11022302462516E-16;1
0,0628318530717959;1,22522113490002;1,11022302462516E-16;1
0,0628318530717959;1,24092909816797;1,11022302462516E-16;1
0,0628318530717959;1,25663706143592;1,11022302462516E-16;1
0,0628318530717959;1,27234502470387;5,55111512312578E-17;1
0,0628318530717959;1,28805298797182;8,32667268468867E-17;1
0,0628318530717959;1,30376095123976;1,11022302462516E-16;1
0,0628318530717959;1,31946891450771;1,38777878078145E-16;1
0,0628318530717959;1,33517687777566;1,11022302462516E-16;1
0,0628318530717959;1,35088484104361;1,38777878078145E-16;1
0,0628318530717959;1,36659280431156;5,55111512312578E-17;1
0,0628318530717959;1,38230076757951;5,55111512312578E-17;1
0,0628318530717959;1,39800873084746;6,93889390390723E-17;1
0,0628318530717959;1,41371669411541;4,16333634234434E-17;1
0,0628318530717959;1,42942465738336;6,93889390390723E-17;1
0,0628318530717959;1,4451326206513;9,71445146547012E-17;1
0,0628318530717959;1,46084058391925;8,32667268468867E-17;1
0,0628318530717959;1,4765485471872;9,0205620750794E-17;1
0,0628318530717959;1,49225651045515;9,36750677027476E-17;1
0,0628318530717959;1,5079644737231;7,73255822416246E-17;1
0,0628318530717959;1,52367243699105;7,63278329429795E-17;1
0,0628318530717959;1,539380400259;9,0205620750794E-17;1
0,0628318530717959;1,55508836352695;8,32667268468867E-17;1
0,0785398163397448;0,015707963267949;0;NaN
0,0785398163397448;0,0314159265358979;1,77635683940025E-15;1
0,0785398163397448;0,0471238898038469;1,77635683940025E-15;1
0,0785398163397448;0,0628318530717959;8,88178419700125E-16;1
0,0785398163397448;0,0785398163397448;8,88178419700125E-16;1
0,0785398163397448;0,0942477796076938;8,88178419700125E-16;1
0,0785398163397448;0,109955742875643;8,88178419700125E-16;1
0,0785398163397448;0,125663706143592;8,88178419700125E-16;1
0,0785398163397448;0,141371669411541;8,88178419700125E-16;1
0,0785398163397448;0,15707963267949;0;NaN
0,0785398163397448;0,172787595947439;8,88178419700125E-16;1
0,0785398163397448;0,188495559215388;0;NaN
0,0785398163397448;0,204203522483337;8,88178419700125E-16;1
0,0785398163397448;0,219911485751286;4,44089209850063E-16;1
0,0785398163397448;0,235619449019235;8,88178419700125E-16;1
0,0785398163397448;0,251327412287183;4,44089209850063E-16;1
0,0785398163397448;0,267035375555132;0;NaN
0,0785398163397448;0,282743338823081;4,44089209850063E-16;1
0,0785398163397448;0,29845130209103;4,44089209850063E-16;1
0,0785398163397448;0,314159265358979;8,88178419700125E-16;1
0,0785398163397448;0,329867228626928;0;NaN
0,0785398163397448;0,345575191894877;0;NaN
0,0785398163397448;0,361283155162826;0;NaN
0,0785398163397448;0,376991118430775;0;NaN
0,0785398163397448;0,392699081698724;6,66133814775094E-16;1
0,0785398163397448;0,408407044966673;2,22044604925031E-16;1
0,0785398163397448;0,424115008234622;0;NaN
0,0785398163397448;0,439822971502571;2,22044604925031E-16;1
0,0785398163397448;0,45553093477052;2,22044604925031E-16;1
0,0785398163397448;0,471238898038469;2,22044604925031E-16;1
0,0785398163397448;0,486946861306418;2,22044604925031E-16;1
0,0785398163397448;0,502654824574367;2,22044604925031E-16;1
0,0785398163397448;0,518362787842316;0;NaN
0,0785398163397448;0,534070751110265;2,22044604925031E-16;1
0,0785398163397448;0,549778714378214;0;NaN
0,0785398163397448;0,565486677646163;0;NaN
0,0785398163397448;0,581194640914112;2,22044604925031E-16;1
0,0785398163397448;0,596902604182061;0;NaN
0,0785398163397448;0,61261056745001;0;NaN
0,0785398163397448;0,628318530717959;2,22044604925031E-16;1
0,0785398163397448;0,644026493985908;0;NaN
0,0785398163397448;0,659734457253857;0;NaN
0,0785398163397448;0,675442420521806;0;NaN
0,0785398163397448;0,691150383789755;2,22044604925031E-16;1
0,0785398163397448;0,706858347057704;0;NaN
0,0785398163397448;0,722566310325652;1,11022302462516E-16;1
0,0785398163397448;0,738274273593601;1,11022302462516E-16;1
0,0785398163397448;0,75398223686155;0;NaN
0,0785398163397448;0,769690200129499;0;NaN
0,0785398163397448;0,785398163397448;2,22044604925031E-16;1
0,0785398163397448;0,801106126665397;1,11022302462516E-16;1
0,0785398163397448;0,816814089933346;1,11022302462516E-16;1
0,0785398163397448;0,832522053201295;1,11022302462516E-16;1
0,0785398163397448;0,848230016469244;0;NaN
0,0785398163397448;0,863937979737193;1,11022302462516E-16;1
0,0785398163397448;0,879645943005142;0;NaN
0,0785398163397448;0,895353906273091;1,11022302462516E-16;1
0,0785398163397448;0,91106186954104;1,11022302462516E-16;1
0,0785398163397448;0,926769832808989;0;NaN
0,0785398163397448;0,942477796076938;1,11022302462516E-16;1
0,0785398163397448;0,958185759344887;0;NaN
0,0785398163397448;0,973893722612836;1,11022302462516E-16;1
0,0785398163397448;0,989601685880785;1,11022302462516E-16;1
0,0785398163397448;1,00530964914873;0;NaN
0,0785398163397448;1,02101761241668;0;NaN
0,0785398163397448;1,03672557568463;0;NaN
0,0785398163397448;1,05243353895258;5,55111512312578E-17;1
0,0785398163397448;1,06814150222053;5,55111512312578E-17;1
0,0785398163397448;1,08384946548848;0;NaN
0,0785398163397448;1,09955742875643;0;NaN
0,0785398163397448;1,11526539202438;0;NaN
0,0785398163397448;1,13097335529233;5,55111512312578E-17;1
0,0785398163397448;1,14668131856027;5,55111512312578E-17;1
0,0785398163397448;1,16238928182822;5,55111512312578E-17;1
0,0785398163397448;1,17809724509617;0;NaN
0,0785398163397448;1,19380520836412;0;NaN
0,0785398163397448;1,20951317163207;5,55111512312578E-17;1
0,0785398163397448;1,22522113490002;5,55111512312578E-17;1
0,0785398163397448;1,24092909816797;5,55111512312578E-17;1
0,0785398163397448;1,25663706143592;5,55111512312578E-17;1
0,0785398163397448;1,27234502470387;0;NaN
0,0785398163397448;1,28805298797182;2,77555756156289E-17;1
0,0785398163397448;1,30376095123976;5,55111512312578E-17;1
0,0785398163397448;1,31946891450771;2,77555756156289E-17;1
0,0785398163397448;1,33517687777566;2,77555756156289E-17;1
0,0785398163397448;1,35088484104361;2,77555756156289E-17;1
0,0785398163397448;1,36659280431156;5,55111512312578E-17;1
0,0785398163397448;1,38230076757951;0;NaN
0,0785398163397448;1,39800873084746;1,38777878078145E-17;1
0,0785398163397448;1,41371669411541;1,38777878078145E-17;1
0,0785398163397448;1,42942465738336;1,38777878078145E-17;1
0,0785398163397448;1,4451326206513;3,46944695195361E-17;1
0,0785398163397448;1,46084058391925;6,93889390390723E-18;1
0,0785398163397448;1,4765485471872;1,04083408558608E-17;1
0,0785398163397448;1,49225651045515;1,31887140412166E-17;1
0,0785398163397448;1,5079644737231;0;NaN
0,0785398163397448;1,52367243699105;0;NaN
0,0785398163397448;1,539380400259;6,93889390390723E-18;1
0,0785398163397448;1,55508836352695;0;NaN
0,0942477796076938;0,015707963267949;0;NaN
0,0942477796076938;0,0314159265358979;0;NaN
0,0942477796076938;0,0471238898038469;8,88178419700125E-16;1
0,0942477796076938;0,0628318530717959;8,88178419700125E-16;1
0,0942477796076938;0,0785398163397448;8,88178419700125E-16;1
0,0942477796076938;0,0942477796076938;8,88178419700125E-16;1
0,0942477796076938;0,109955742875643;8,88178419700125E-16;1
0,0942477796076938;0,125663706143592;8,88178419700125E-16;1
