angle; absoluteError; relativeError
-54;18;2,22044604925031E-16;1
-54;20;0;NaN
-54;22;5,55111512312578E-17;1
-54;24;0;NaN
-54;26;0;NaN
-54;28;5,55111512312578E-17;1
-54;30;1,11022302462516E-16;1
-54;32;0;NaN
-54;34;3,46944695195361E-18;1
-54;36;0;NaN
-54;38;2,22044604925031E-16;1
-54;40;0;NaN
-54;42;5,55111512312578E-17;1
-54;44;2,22044604925031E-16;1
-54;46;1,11022302462516E-16;1
-54;48;1,11022302462516E-16;1
-54;50;2,22044604925031E-16;1
-54;52;0;NaN
-54;54;0;NaN
-54;56;0;NaN
-54;58;0;NaN
-54;60;0;NaN
-54;62;0;NaN
-54;64;2,22044604925031E-16;1
-54;66;2,77555756156289E-17;1
-54;68;0;NaN
-54;70;2,22044604925031E-16;1
-54;72;8,32667268468867E-17;1
-54;74;0;NaN
-54;76;2,22044604925031E-16;1
-54;78;6,93889390390723E-17;1
-54;80;1,11022302462516E-16;1
-54;82;0;NaN
-54;84;8,32667268468867E-17;1
-54;86;0;NaN
-54;88;0;NaN
-54;90;1,11022302462516E-16;1
-54;92;5,55111512312578E-17;1
-54;94;2,22044604925031E-16;1
-54;96;0;NaN
-54;98;1,90819582357449E-17;1
-52;-98;0;NaN
-52;-96;1,04083408558608E-17;1
-52;-94;2,22044604925031E-16;1
-52;-92;5,55111512312578E-17;1
-52;-90;0;NaN
-52;-88;2,22044604925031E-16;1
-52;-86;2,77555756156289E-17;1
-52;-84;1,11022302462516E-16;1
-52;-82;0;NaN
-52;-80;1,38777878078145E-17;1
-52;-78;0;NaN
-52;-76;1,11022302462516E-16;1
-52;-74;0;NaN
-52;-72;0;NaN
-52;-70;0;NaN
-52;-68;0;NaN
-52;-66;0;NaN
-52;-64;0;NaN
-52;-62;0;NaN
-52;-60;1,11022302462516E-16;1
-52;-58;0;NaN
-52;-56;0;NaN
-52;-54;0;NaN
-52;-52;0;NaN
-52;-50;0;NaN
-52;-48;5,55111512312578E-17;1
-52;-46;5,55111512312578E-17;1
-52;-44;0;NaN
-52;-42;0;NaN
-52;-40;0;NaN
-52;-38;0;NaN
-52;-36;0;NaN
-52;-34;0;NaN
-52;-32;1,11022302462516E-16;1
-52;-30;5,55111512312578E-17;1
-52;-28;0;NaN
-52;-26;0;NaN
-52;-24;0;NaN
-52;-22;0;NaN
-52;-20;1,11022302462516E-16;1
-52;-18;0;NaN
-52;-16;0;NaN
-52;-14;5,55111512312578E-17;1
-52;-12;0;NaN
-52;-10;1,11022302462516E-16;1
-52;-8;1,73472347597681E-17;1
-52;-6;0;NaN
-52;-4;5,55111512312578E-17;1
-52;-2;5,55111512312578E-17;1
-52;0;0;NaN
-52;2;5,55111512312578E-17;1
-52;4;5,55111512312578E-17;1
-52;6;0;NaN
-52;8;1,73472347597681E-17;1
-52;10;1,11022302462516E-16;1
-52;12;0;NaN
-52;14;5,55111512312578E-17;1
-52;16;0;NaN
-52;18;0;NaN
-52;20;1,11022302462516E-16;1
-52;22;0;NaN
-52;24;0;NaN
-52;26;0;NaN
-52;28;0;NaN
-52;30;5,55111512312578E-17;1
-52;32;1,11022302462516E-16;1
-52;34;0;NaN
-52;36;0;NaN
-52;38;0;NaN
-52;40;0;NaN
-52;42;0;NaN
-52;44;0;NaN
-52;46;5,55111512312578E-17;1
-52;48;5,55111512312578E-17;1
-52;50;0;NaN
-52;52;0;NaN
-52;54;0;NaN
-52;56;0;NaN
-52;58;0;NaN
-52;60;1,11022302462516E-16;1
-52;62;0;NaN
-52;64;0;NaN
-52;66;0;NaN
-52;68;0;NaN
-52;70;0;NaN
-52;72;0;NaN
-52;74;0;NaN
-52;76;1,11022302462516E-16;1
-52;78;0;NaN
-52;80;1,38777878078145E-17;1
-52;82;0;NaN
-52;84;1,11022302462516E-16;1
-52;86;2,77555756156289E-17;1
-52;88;2,22044604925031E-16;1
-52;90;0;NaN
-52;92;5,55111512312578E-17;1
-52;94;2,22044604925031E-16;1
-52;96;1,04083408558608E-17;1
-52;98;0;NaN
-50;-98;2,22044604925031E-16;1
-50;-96;0;NaN
-50;-94;1,00613961606655E-16;1
-50;-92;0;NaN
-50;-90;0;NaN
-50;-88;3,46944695195361E-17;1
-50;-86;0;NaN
-50;-84;0;NaN
-50;-82;6,41847686111419E-17;1
-50;-80;2,22044604925031E-16;1
-50;-78;0;NaN
-50;-76;8,32667268468867E-17;1
-50;-74;1,11022302462516E-16;1
-50;-72;0;NaN
-50;-70;5,55111512312578E-17;1
-50;-68;0;NaN
-50;-66;0;NaN
-50;-64;1,11022302462516E-16;1
-50;-62;1,11022302462516E-16;1
-50;-60;0;NaN
-50;-58;0;NaN
-50;-56;1,38777878078145E-17;1
-50;-54;2,22044604925031E-16;1
-50;-52;0;NaN
-50;-50;0;NaN
-50;-48;0;NaN
-50;-46;0;NaN
-50;-44;4,85722573273506E-17;1
-50;-42;0;NaN
-50;-40;0;NaN
-50;-38;2,08166817117217E-17;1
-50;-36;0;NaN
-50;-34;0;NaN
-50;-32;5,55111512312578E-17;1
-50;-30;1,11022302462516E-16;1
-50;-28;0;NaN
-50;-26;5,55111512312578E-17;1
-50;-24;0;NaN
-50;-22;2,22044604925031E-16;1
-50;-20;0;NaN
-50;-18;0;NaN
-50;-16;0;NaN
-50;-14;1,11022302462516E-16;1
-50;-12;0;NaN
-50;-10;2,22044604925031E-16;1
-50;-8;0;NaN
-50;-6;1,04083408558608E-16;1
-50;-4;2,22044604925031E-16;1
-50;-2;0;NaN
-50;0;5,55111512312578E-17;1
-50;2;0;NaN
-50;4;2,22044604925031E-16;1
-50;6;1,04083408558608E-16;1
-50;8;0;NaN
-50;10;2,22044604925031E-16;1
-50;12;0;NaN
-50;14;1,11022302462516E-16;1
-50;16;0;NaN
-50;18;0;NaN
-50;20;0;NaN
-50;22;2,22044604925031E-16;1
-50;24;0;NaN
-50;26;5,55111512312578E-17;1
-50;28;0;NaN
-50;30;1,11022302462516E-16;1
-50;32;5,55111512312578E-17;1
-50;34;0;NaN
-50;36;0;NaN
-50;38;2,08166817117217E-17;1
-50;40;0;NaN
-50;42;0;NaN
-50;44;4,85722573273506E-17;1
-50;46;0;NaN
-50;48;0;NaN
-50;50;0;NaN
-50;52;0;NaN
-50;54;2,22044604925031E-16;1
-50;56;1,38777878078145E-17;1
-50;58;0;NaN
-50;60;0;NaN
-50;62;1,11022302462516E-16;1
-50;64;1,11022302462516E-16;1
-50;66;0;NaN
-50;68;0;NaN
-50;70;5,55111512312578E-17;1
-50;72;0;NaN
-50;74;1,11022302462516E-16;1
-50;76;8,32667268468867E-17;1
-50;78;0;NaN
-50;80;2,22044604925031E-16;1
-50;82;6,41847686111419E-17;1
-50;84;0;NaN
-50;86;0;NaN
-50;88;3,46944695195361E-17;1
-50;90;0;NaN
-50;92;0;NaN
-50;94;1,00613961606655E-16;1
-50;96;0;NaN
-50;98;2,22044604925031E-16;1
-48;-98;5,55111512312578E-17;1
-48;-96;1,11022302462516E-16;1
-48;-94;2,22044604925031E-16;1
-48;-92;1,90819582357449E-17;1
-48;-90;2,77555756156289E-17;1
-48;-88;2,22044604925031E-16;1
-48;-86;1,11022302462516E-16;1
-48;-84;2,08166817117217E-17;1
-48;-82;2,22044604925031E-16;1
-48;-80;0;NaN
-48;-78;2,77555756156289E-17;1
-48;-76;0;NaN
-48;-74;0;NaN
-48;-72;5,55111512312578E-17;1
-48;-70;0;NaN
-48;-68;0;NaN
-48;-66;5,55111512312578E-17;1
-48;-64;0;NaN
-48;-62;0;NaN
-48;-60;5,55111512312578E-17;1
-48;-58;0;NaN
-48;-56;0;NaN
-48;-54;1,11022302462516E-16;1
-48;-52;5,55111512312578E-17;1
-48;-50;0;NaN
-48;-48;0;NaN
-48;-46;2,77555756156289E-17;1
-48;-44;2,22044604925031E-16;1
-48;-42;0;NaN
-48;-40;8,67361737988404E-17;1
-48;-38;0;NaN
-48;-36;0;NaN
-48;-34;8,32667268468867E-17;1
-48;-32;2,22044604925031E-16;1
-48;-30;2,22044604925031E-16;1
-48;-28;5,55111512312578E-17;1
-48;-26;2,22044604925031E-16;1
-48;-24;2,22044604925031E-16;1
-48;-22;5,55111512312578E-17;1
-48;-20;2,22044604925031E-16;1
-48;-18;0;NaN
-48;-16;5,55111512312578E-17;1
-48;-14;0;NaN
-48;-12;2,22044604925031E-16;1
-48;-10;0;NaN
-48;-8;1,11022302462516E-16;1
-48;-6;2,22044604925031E-16;1
-48;-4;7,11236625150491E-17;1
-48;-2;5,55111512312578E-17;1
-48;0;2,22044604925031E-16;1
-48;2;5,55111512312578E-17;1
-48;4;7,11236625150491E-17;1
-48;6;2,22044604925031E-16;1
-48;8;1,11022302462516E-16;1
-48;10;0;NaN
-48;12;2,22044604925031E-16;1
-48;14;0;NaN
-48;16;5,55111512312578E-17;1
-48;18;0;NaN
-48;20;2,22044604925031E-16;1
-48;22;5,55111512312578E-17;1
-48;24;2,22044604925031E-16;1
-48;26;2,22044604925031E-16;1
-48;28;5,55111512312578E-17;1
-48;30;2,22044604925031E-16;1
-48;32;2,22044604925031E-16;1
-48;34;8,32667268468867E-17;1
-48;36;0;NaN
-48;38;0;NaN
-48;40;8,67361737988404E-17;1
-48;42;0;NaN
-48;44;2,22044604925031E-16;1
-48;46;2,77555756156289E-17;1
-48;48;0;NaN
-48;50;0;NaN
-48;52;5,55111512312578E-17;1
-48;54;1,11022302462516E-16;1
-48;56;0;NaN
-48;58;0;NaN
-48;60;5,55111512312578E-17;1
-48;62;0;NaN
-48;64;0;NaN
-48;66;5,55111512312578E-17;1
-48;68;0;NaN
-48;70;0;NaN
-48;72;5,55111512312578E-17;1
-48;74;0;NaN
-48;76;0;NaN
-48;78;2,77555756156289E-17;1
-48;80;0;NaN
-48;82;2,22044604925031E-16;1
-48;84;2,08166817117217E-17;1
-48;86;1,11022302462516E-16;1
-48;88;2,22044604925031E-16;1
-48;90;2,77555756156289E-17;1
-48;92;1,90819582357449E-17;1
-48;94;2,22044604925031E-16;1
-48;96;1,11022302462516E-16;1
-48;98;5,55111512312578E-17;1
-46;-98;5,55111512312578E-17;1
-46;-96;0;NaN
-46;-94;2,22044604925031E-16;1
-46;-92;2,77555756156289E-17;1
-46;-90;1,73472347597681E-17;1
-46;-88;0;NaN
-46;-86;3,46944695195361E-17;1
-46;-84;2,77555756156289E-17;1
-46;-82;0;NaN
-46;-80;0;NaN
-46;-78;0;NaN
-46;-76;0;NaN
-46;-74;0;NaN
-46;-72;0;NaN
-46;-70;2,22044604925031E-16;1
-46;-68;0;NaN
-46;-66;1,11022302462516E-16;1
-46;-64;1,11022302462516E-16;1
-46;-62;2,22044604925031E-16;1
-46;-60;0;NaN
-46;-58;0;NaN
-46;-56;2,22044604925031E-16;1
-46;-54;1,11022302462516E-16;1
-46;-52;5,55111512312578E-17;1
-46;-50;0;NaN
-46;-48;2,77555756156289E-17;1
-46;-46;0;NaN
-46;-44;0;NaN
-46;-42;1,38777878078145E-17;1
-46;-40;5,55111512312578E-17;1
-46;-38;0;NaN
-46;-36;0;NaN
-46;-34;5,55111512312578E-17;1
-46;-32;0;NaN
-46;-30;0;NaN
-46;-28;0;NaN
-46;-26;0;NaN
-46;-24;0;NaN
-46;-22;1,11022302462516E-16;1
-46;-20;0;NaN
-46;-18;2,22044604925031E-16;1
-46;-16;1,11022302462516E-16;1
-46;-14;0;NaN
-46;-12;0;NaN
-46;-10;0;NaN
-46;-8;5,55111512312578E-17;1
-46;-6;0;NaN
-46;-4;2,77555756156289E-17;1
-46;-2;3,12250225675825E-17;1
-46;0;0;NaN
-46;2;3,12250225675825E-17;1
-46;4;2,77555756156289E-17;1
-46;6;0;NaN
-46;8;5,55111512312578E-17;1
-46;10;0;NaN
-46;12;0;NaN
-46;14;0;NaN
-46;16;1,11022302462516E-16;1
-46;18;2,22044604925031E-16;1
-46;20;0;NaN
-46;22;1,11022302462516E-16;1
-46;24;0;NaN
-46;26;0;NaN
-46;28;0;NaN
-46;30;0;NaN
-46;32;0;NaN
-46;34;5,55111512312578E-17;1
-46;36;0;NaN
-46;38;0;NaN
-46;40;5,55111512312578E-17;1
-46;42;1,38777878078145E-17;1
-46;44;0;NaN
-46;46;0;NaN
-46;48;2,77555756156289E-17;1
-46;50;0;NaN
-46;52;5,55111512312578E-17;1
-46;54;1,11022302462516E-16;1
-46;56;2,22044604925031E-16;1
-46;58;0;NaN
-46;60;0;NaN
-46;62;2,22044604925031E-16;1
-46;64;1,11022302462516E-16;1
-46;66;1,11022302462516E-16;1
-46;68;0;NaN
-46;70;2,22044604925031E-16;1
-46;72;0;NaN
-46;74;0;NaN
-46;76;0;NaN
-46;78;0;NaN
-46;80;0;NaN
-46;82;0;NaN
-46;84;2,77555756156289E-17;1
-46;86;3,46944695195361E-17;1
-46;88;0;NaN
-46;90;1,73472347597681E-17;1
-46;92;2,77555756156289E-17;1
-46;94;2,22044604925031E-16;1
-46;96;0;NaN
-46;98;5,55111512312578E-17;1
-44;-98;0;NaN
-44;-96;2,22044604925031E-16;1
-44;-94;4,85722573273506E-17;1
-44;-92;2,22044604925031E-16;1
-44;-90;2,22044604925031E-16;1
-44;-88;2,41234983378025E-17;1
-44;-86;0;NaN
-44;-84;0;NaN
-44;-82;6,93889390390723E-18;1
-44;-80;2,22044604925031E-16;1
-44;-78;0;NaN
-44;-76;2,77555756156289E-17;1
-44;-74;0;NaN
-44;-72;2,22044604925031E-16;1
-44;-70;0;NaN
-44;-68;0;NaN
-44;-66;0;NaN
-44;-64;0;NaN
-44;-62;5,55111512312578E-17;1
-44;-60;0;NaN
-44;-58;0;NaN
-44;-56;2,77555756156289E-17;1
-44;-54;2,22044604925031E-16;1
-44;-52;0;NaN
-44;-50;4,85722573273506E-17;1
-44;-48;2,22044604925031E-16;1
-44;-46;0;NaN
-44;-44;0;NaN
-44;-42;0;NaN
-44;-40;2,22044604925031E-16;1
-44;-38;2,77555756156289E-17;1
-44;-36;0;NaN
-44;-34;2,22044604925031E-16;1
-44;-32;2,77555756156289E-17;1
-44;-30;0;NaN
-44;-28;2,22044604925031E-16;1
-44;-26;5,55111512312578E-17;1
-44;-24;0;NaN
-44;-22;0;NaN
-44;-20;0;NaN
-44;-18;5,55111512312578E-17;1
-44;-16;2,22044604925031E-16;1
-44;-14;0;NaN
-44;-12;5,55111512312578E-17;1
-44;-10;2,22044604925031E-16;1
-44;-8;0;NaN
-44;-6;4,85722573273506E-17;1
-44;-4;2,22044604925031E-16;1
-44;-2;0;NaN
-44;0;1,0842021724855E-19;1
-44;2;0;NaN
-44;4;2,22044604925031E-16;1
-44;6;4,85722573273506E-17;1
-44;8;0;NaN
-44;10;2,22044604925031E-16;1
-44;12;5,55111512312578E-17;1
-44;14;0;NaN
-44;16;2,22044604925031E-16;1
-44;18;5,55111512312578E-17;1
-44;20;0;NaN
-44;22;0;NaN
-44;24;0;NaN
-44;26;5,55111512312578E-17;1
-44;28;2,22044604925031E-16;1
-44;30;0;NaN
-44;32;2,77555756156289E-17;1
-44;34;2,22044604925031E-16;1
-44;36;0;NaN
-44;38;2,77555756156289E-17;1
-44;40;2,22044604925031E-16;1
-44;42;0;NaN
-44;44;0;NaN
-44;46;0;NaN
-44;48;2,22044604925031E-16;1
-44;50;4,85722573273506E-17;1
-44;52;0;NaN
-44;54;2,22044604925031E-16;1
-44;56;2,77555756156289E-17;1
-44;58;0;NaN
-44;60;0;NaN
-44;62;5,55111512312578E-17;1
-44;64;0;NaN
-44;66;0;NaN
-44;68;0;NaN
-44;70;0;NaN
-44;72;2,22044604925031E-16;1
-44;74;0;NaN
-44;76;2,77555756156289E-17;1
-44;78;0;NaN
-44;80;2,22044604925031E-16;1
-44;82;6,93889390390723E-18;1
-44;84;0;NaN
-44;86;0;NaN
-44;88;2,41234983378025E-17;1
-44;90;2,22044604925031E-16;1
-44;92;2,22044604925031E-16;1
-44;94;4,85722573273506E-17;1
-44;96;2,22044604925031E-16;1
-44;98;0;NaN
-42;-98;0;NaN
-42;-96;2,77555756156289E-17;1
-42;-94;0;NaN
-42;-92;0;NaN
-42;-90;6,93889390390723E-18;1
-42;-88;2,22044604925031E-16;1
-42;-86;4,5102810375397E-17;1
-42;-84;0;NaN
-42;-82;0;NaN
-42;-80;5,55111512312578E-17;1
-42;-78;5,55111512312578E-17;1
-42;-76;0;NaN
-42;-74;1,11022302462516E-16;1
-42;-72;1,11022302462516E-16;1
-42;-70;0;NaN
-42;-68;0;NaN
-42;-66;1,11022302462516E-16;1
-42;-64;0;NaN
-42;-62;0;NaN
-42;-60;0;NaN
-42;-58;0;NaN
-42;-56;0;NaN
-42;-54;5,55111512312578E-17;1
-42;-52;0;NaN
-42;-50;0;NaN
-42;-48;0;NaN
-42;-46;1,38777878078145E-17;1
-42;-44;0;NaN
-42;-42;0;NaN
-42;-40;5,55111512312578E-17;1
-42;-38;2,22044604925031E-16;1
-42;-36;0;NaN
-42;-34;1,11022302462516E-16;1
-42;-32;0;NaN
-42;-30;0;NaN
-42;-28;1,11022302462516E-16;1
-42;-26;0;NaN
-42;-24;0;NaN
-42;-22;1,11022302462516E-16;1
-42;-20;1,11022302462516E-16;1
-42;-18;0;NaN
-42;-16;1,11022302462516E-16;1
-42;-14;1,11022302462516E-16;1
-42;-12;2,22044604925031E-16;1
-42;-10;0;NaN
-42;-8;0;NaN
-42;-6;0;NaN
-42;-4;0;NaN
-42;-2;4,16333634234434E-17;1
-42;0;2,22044604925031E-16;1
-42;2;4,16333634234434E-17;1
-42;4;0;NaN
-42;6;0;NaN
-42;8;0;NaN
-42;10;0;NaN
-42;12;2,22044604925031E-16;1
-42;14;1,11022302462516E-16;1
-42;16;1,11022302462516E-16;1
-42;18;0;NaN
-42;20;1,11022302462516E-16;1
-42;22;1,11022302462516E-16;1
-42;24;0;NaN
-42;26;0;NaN
-42;28;1,11022302462516E-16;1
-42;30;0;NaN
-42;32;0;NaN
-42;34;1,11022302462516E-16;1
-42;36;0;NaN
-42;38;2,22044604925031E-16;1
-42;40;5,55111512312578E-17;1
-42;42;0;NaN
-42;44;0;NaN
-42;46;1,38777878078145E-17;1
-42;48;0;NaN
-42;50;0;NaN
-42;52;0;NaN
-42;54;5,55111512312578E-17;1
-42;56;0;NaN
-42;58;0;NaN
-42;60;0;NaN
-42;62;0;NaN
-42;64;0;NaN
-42;66;1,11022302462516E-16;1
-42;68;0;NaN
-42;70;0;NaN
-42;72;1,11022302462516E-16;1
-42;74;1,11022302462516E-16;1
-42;76;0;NaN
-42;78;5,55111512312578E-17;1
-42;80;5,55111512312578E-17;1
-42;82;0;NaN
-42;84;0;NaN
-42;86;4,5102810375397E-17;1
-42;88;2,22044604925031E-16;1
-42;90;6,93889390390723E-18;1
-42;92;0;NaN
-42;94;0;NaN
-42;96;2,77555756156289E-17;1
-42;98;0;NaN
-40;-98;2,77555756156289E-17;1
-40;-96;5,55111512312578E-17;1
-40;-94;2,22044604925031E-16;1
-40;-92;6,93889390390723E-17;1
-40;-90;8,32667268468867E-17;1
-40;-88;0;NaN
-40;-86;0;NaN
-40;-84;6,59194920871187E-17;1
-40;-82;0;NaN
-40;-80;1,11022302462516E-16;1
-40;-78;8,32667268468867E-17;1
-40;-76;2,22044604925031E-16;1
-40;-74;1,11022302462516E-16;1
-40;-72;5,55111512312578E-17;1
-40;-70;2,22044604925031E-16;1
-40;-68;2,22044604925031E-16;1
-40;-66;0;NaN
-40;-64;2,22044604925031E-16;1
-40;-62;0;NaN
-40;-60;5,55111512312578E-17;1
-40;-58;1,11022302462516E-16;1
-40;-56;0;NaN
-40;-54;0;NaN
-40;-52;0;NaN
-40;-50;0;NaN
-40;-48;8,67361737988404E-17;1
-40;-46;5,55111512312578E-17;1
-40;-44;2,22044604925031E-16;1
-40;-42;5,55111512312578E-17;1
-40;-40;0;NaN
-40;-38;0;NaN
-40;-36;0;NaN
-40;-34;0;NaN
-40;-32;0;NaN
-40;-30;1,11022302462516E-16;1
-40;-28;5,55111512312578E-17;1
-40;-26;0;NaN
-40;-24;0;NaN
-40;-22;5,55111512312578E-17;1
-40;-20;0;NaN
-40;-18;0;NaN
-40;-16;5,55111512312578E-17;1
-40;-14;0;NaN
-40;-12;0;NaN
-40;-10;5,55111512312578E-17;1
-40;-8;0;NaN
-40;-6;0;NaN
-40;-4;1,21430643318376E-17;1
-40;-2;0;NaN
-40;0;0;NaN
-40;2;0;NaN
-40;4;1,21430643318376E-17;1
-40;6;0;NaN
-40;8;0;NaN
-40;10;5,55111512312578E-17;1
-40;12;0;NaN
-40;14;0;NaN
-40;16;5,55111512312578E-17;1
-40;18;0;NaN
-40;20;0;NaN
-40;22;5,55111512312578E-17;1
-40;24;0;NaN
-40;26;0;NaN
-40;28;5,55111512312578E-17;1
-40;30;1,11022302462516E-16;1
-40;32;0;NaN
-40;34;0;NaN
-40;36;0;NaN
-40;38;0;NaN
-40;40;0;NaN
-40;42;5,55111512312578E-17;1
-40;44;2,22044604925031E-16;1
-40;46;5,55111512312578E-17;1
-40;48;8,67361737988404E-17;1
-40;50;0;NaN
-40;52;0;NaN
-40;54;0;NaN
-40;56;0;NaN
-40;58;1,11022302462516E-16;1
-40;60;5,55111512312578E-17;1
-40;62;0;NaN
-40;64;2,22044604925031E-16;1
-40;66;0;NaN
-40;68;2,22044604925031E-16;1
-40;70;2,22044604925031E-16;1
-40;72;5,55111512312578E-17;1
-40;74;1,11022302462516E-16;1
-40;76;2,22044604925031E-16;1
-40;78;8,32667268468867E-17;1
-40;80;1,11022302462516E-16;1
-40;82;0;NaN
-40;84;6,59194920871187E-17;1
-40;86;0;NaN
-40;88;0;NaN
-40;90;8,32667268468867E-17;1
-40;92;6,93889390390723E-17;1
-40;94;2,22044604925031E-16;1
-40;96;5,55111512312578E-17;1
-40;98;2,77555756156289E-17;1
-38;-98;2,22044604925031E-16;1
-38;-96;0;NaN
-38;-94;8,32667268468867E-17;1
-38;-92;0;NaN
-38;-90;2,22044604925031E-16;1
-38;-88;6,93889390390723E-18;1
-38;-86;0;NaN
-38;-84;0;NaN
-38;-82;4,42354486374086E-17;1
-38;-80;0;NaN
-38;-78;0;NaN
-38;-76;5,55111512312578E-17;1
-38;-74;1,11022302462516E-16;1
-38;-72;0;NaN
-38;-70;0;NaN
-38;-68;0;NaN
-38;-66;2,22044604925031E-16;1
-38;-64;0;NaN
-38;-62;1,11022302462516E-16;1
-38;-60;2,22044604925031E-16;1
-38;-58;0;NaN
-38;-56;2,77555756156289E-17;1
-38;-54;2,22044604925031E-16;1
-38;-52;0;NaN
-38;-50;2,08166817117217E-17;1
-38;-48;0;NaN
-38;-46;0;NaN
-38;-44;2,77555756156289E-17;1
-38;-42;2,22044604925031E-16;1
-38;-40;0;NaN
-38;-38;0;NaN
-38;-36;2,22044604925031E-16;1
-38;-34;2,22044604925031E-16;1
-38;-32;5,55111512312578E-17;1
-38;-30;1,11022302462516E-16;1
-38;-28;0;NaN
-38;-26;0;NaN
-38;-24;0;NaN
-38;-22;0;NaN
-38;-20;1,11022302462516E-16;1
-38;-18;0;NaN
-38;-16;0;NaN
-38;-14;1,11022302462516E-16;1
-38;-12;0;NaN
-38;-10;2,22044604925031E-16;1
-38;-8;2,22044604925031E-16;1
-38;-6;8,5868812060852E-17;1
-38;-4;2,22044604925031E-16;1
-38;-2;0;NaN
-38;0;4,16333634234434E-17;1
-38;2;0;NaN
-38;4;2,22044604925031E-16;1
-38;6;8,5868812060852E-17;1
-38;8;2,22044604925031E-16;1
-38;10;2,22044604925031E-16;1
-38;12;0;NaN
-38;14;1,11022302462516E-16;1
-38;16;0;NaN
-38;18;0;NaN
-38;20;1,11022302462516E-16;1
-38;22;0;NaN
-38;24;0;NaN
-38;26;0;NaN
-38;28;0;NaN
-38;30;1,11022302462516E-16;1
-38;32;5,55111512312578E-17;1
-38;34;2,22044604925031E-16;1
-38;36;2,22044604925031E-16;1
-38;38;0;NaN
-38;40;0;NaN
-38;42;2,22044604925031E-16;1
-38;44;2,77555756156289E-17;1
-38;46;0;NaN
-38;48;0;NaN
-38;50;2,08166817117217E-17;1
-38;52;0;NaN
-38;54;2,22044604925031E-16;1
-38;56;2,77555756156289E-17;1
-38;58;0;NaN
-38;60;2,22044604925031E-16;1
-38;62;1,11022302462516E-16;1
-38;64;0;NaN
-38;66;2,22044604925031E-16;1
-38;68;0;NaN
-38;70;0;NaN
-38;72;0;NaN
-38;74;1,11022302462516E-16;1
-38;76;5,55111512312578E-17;1
-38;78;0;NaN
-38;80;0;NaN
-38;82;4,42354486374086E-17;1
-38;84;0;NaN
-38;86;0;NaN
-38;88;6,93889390390723E-18;1
-38;90;2,22044604925031E-16;1
-38;92;0;NaN
-38;94;8,32667268468867E-17;1
-38;96;0;NaN
-38;98;2,22044604925031E-16;1
-36;-98;0;NaN
-36;-96;6,93889390390723E-18;1
-36;-94;2,22044604925031E-16;1
-36;-92;5,55111512312578E-17;1
-36;-90;0;NaN
-36;-88;2,22044604925031E-16;1
-36;-86;5,55111512312578E-17;1
-36;-84;0;NaN
-36;-82;2,22044604925031E-16;1
-36;-80;1,04083408558608E-17;1
-36;-78;0;NaN
-36;-76;0;NaN
-36;-74;0;NaN
-36;-72;0;NaN
-36;-70;1,11022302462516E-16;1
-36;-68;1,11022302462516E-16;1
-36;-66;1,11022302462516E-16;1
-36;-64;0;NaN
-36;-62;1,11022302462516E-16;1
-36;-60;1,11022302462516E-16;1
-36;-58;0;NaN
-36;-56;1,11022302462516E-16;1
-36;-54;0;NaN
-36;-52;0;NaN
-36;-50;0;NaN
-36;-48;0;NaN
-36;-46;0;NaN
-36;-44;0;NaN
-36;-42;0;NaN
-36;-40;0;NaN
-36;-38;2,22044604925031E-16;1
-36;-36;0;NaN
-36;-34;0;NaN
-36;-32;1,11022302462516E-16;1
-36;-30;0;NaN
-36;-28;0;NaN
-36;-26;0;NaN
-36;-24;0;NaN
-36;-22;0;NaN
-36;-20;1,11022302462516E-16;1
-36;-18;0;NaN
-36;-16;1,11022302462516E-16;1
-36;-14;5,55111512312578E-17;1
-36;-12;0;NaN
-36;-10;0;NaN
-36;-8;1,73472347597681E-17;1
-36;-6;0;NaN
-36;-4;0;NaN
-36;-2;0;NaN
-36;0;2,22044604925031E-16;1
-36;2;0;NaN
-36;4;0;NaN
-36;6;0;NaN
-36;8;1,73472347597681E-17;1
-36;10;0;NaN
-36;12;0;NaN
-36;14;5,55111512312578E-17;1
-36;16;1,11022302462516E-16;1
-36;18;0;NaN
-36;20;1,11022302462516E-16;1
-36;22;0;NaN
-36;24;0;NaN
-36;26;0;NaN
-36;28;0;NaN
-36;30;0;NaN
-36;32;1,11022302462516E-16;1
-36;34;0;NaN
-36;36;0;NaN
-36;38;2,22044604925031E-16;1
-36;40;0;NaN
-36;42;0;NaN
-36;44;0;NaN
-36;46;0;NaN
-36;48;0;NaN
-36;50;0;NaN
-36;52;0;NaN
-36;54;0;NaN
-36;56;1,11022302462516E-16;1
-36;58;0;NaN
-36;60;1,11022302462516E-16;1
-36;62;1,11022302462516E-16;1
-36;64;0;NaN
-36;66;1,11022302462516E-16;1
-36;68;1,11022302462516E-16;1
-36;70;1,11022302462516E-16;1
-36;72;0;NaN
-36;74;0;NaN
-36;76;0;NaN
-36;78;0;NaN
-36;80;1,04083408558608E-17;1
-36;82;2,22044604925031E-16;1
-36;84;0;NaN
-36;86;5,55111512312578E-17;1
-36;88;2,22044604925031E-16;1
-36;90;0;NaN
-36;92;5,55111512312578E-17;1
-36;94;2,22044604925031E-16;1
-36;96;6,93889390390723E-18;1
-36;98;0;NaN
-34;-98;2,08166817117217E-17;1
-34;-96;0;NaN
-34;-94;0;NaN
-34;-92;5,55111512312578E-17;1
-34;-90;5,55111512312578E-17;1
-34;-88;0;NaN
